baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,feature_id,name,biotype,description,rank,is_interesting,patient_1,patient_2,patient_3,patient_6,patient_7,patient_8
81137.08358,-3.342165956,0.740558065,-4.513037011,6.39E-06,0.000143154,ENSG00000132693,CRP,protein_coding,C-reactive protein [Source:HGNC Symbol;Acc:HGNC:2367],92,no,-0.053313382,-4.9305331,-0.439224345,-5.044691882,-2.147359779,-8.3532163
3254.243778,-3.340141388,0.575635296,-5.802530544,6.53E-09,4.07E-07,ENSG00000159189,C1QC,protein_coding,complement C1q C chain [Source:HGNC Symbol;Acc:HGNC:1245],93,no,-2.282818533,-5.632805559,-5.053517264,-4.427286173,-0.774240335,-1.807600222
144.256017,-3.317523272,0.515598517,-6.434315003,1.24E-10,1.30E-08,ENSG00000085265,FCN1,protein_coding,ficolin 1 [Source:HGNC Symbol;Acc:HGNC:3623],94,no,-1.186835469,-4.545792156,-3.461531132,-4.523247344,-2.808295519,-3.245906008
6588.481555,-3.313760767,0.680704385,-4.868134893,1.13E-06,3.21E-05,ENSG00000120738,EGR1,protein_coding,early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238],95,no,-1.260263699,-3.590291688,0.31731553,-7.418257551,-3.039806857,-5.193838837
316.0072942,-3.302945697,0.61769013,-5.347253481,8.93E-08,3.82E-06,ENSG00000129151,BBOX1,protein_coding,gamma-butyrobetaine hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:964],96,no,-3.354862187,-4.657164543,-6.73034789,-3.369343049,-1.106875512,-1.480653606
3474.678112,-3.302730601,0.569586275,-5.798472935,6.69E-09,4.12E-07,ENSG00000173369,C1QB,protein_coding,complement C1q B chain [Source:HGNC Symbol;Acc:HGNC:1242],97,no,-2.380899509,-6.046569826,-4.183216199,-4.650272782,-0.909010081,-1.795802956
753.4071247,-3.283289355,0.698734215,-4.698910237,2.62E-06,6.76E-05,ENSG00000112414,ADGRG6,protein_coding,adhesion G protein-coupled receptor G6 [Source:HGNC Symbol;Acc:HGNC:13841],98,no,-7.195479563,-2.436830469,0.173890692,-4.973779155,-0.806820642,-4.632034057
485.7529324,-3.282713315,0.685004082,-4.792253652,1.65E-06,4.48E-05,ENSG00000186340,THBS2,protein_coding,thrombospondin 2 [Source:HGNC Symbol;Acc:HGNC:11786],99,no,0.200541828,-2.804531355,-5.152196326,-7.136638253,-3.883282559,-1.259290084
1679.292708,-3.24945319,0.587814895,-5.528021177,3.24E-08,1.63E-06,ENSG00000092621,PHGDH,protein_coding,phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923],100,no,-6.149543279,-4.998570012,-2.500063081,-3.803080026,-1.497093831,-0.876911423
768.0947592,-3.242585353,0.328720698,-9.864256726,5.95E-23,4.40E-20,ENSG00000160323,ADAMTS13,protein_coding,ADAM metallopeptidase with thrombospondin type 1 motif 13 [Source:HGNC Symbol;Acc:HGNC:1366],101,no,-3.567278486,-2.486363854,-3.900504631,-3.107708996,-3.323524976,-3.081988436
585.3858598,-3.237894881,0.60389339,-5.361699486,8.24E-08,3.56E-06,ENSG00000100979,PLTP,protein_coding,phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093],102,no,-1.074532877,-5.217281774,-4.39494742,-5.576938468,-2.206566619,-1.039981523
1318.788103,-3.237167956,0.352336259,-9.187723025,4.01E-20,2.15E-17,ENSG00000188536,HBA2,protein_coding,hemoglobin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4824],103,no,-2.046138894,-3.188400497,-3.179210267,-4.007197314,-3.461454102,-3.480952074
7066.089689,-3.21852479,0.578437029,-5.564174882,2.63E-08,1.35E-06,ENSG00000039537,C6,protein_coding,complement C6 [Source:HGNC Symbol;Acc:HGNC:1339],104,no,0.527563046,-2.022760743,-4.018486508,-4.668390063,-3.13146722,-5.007667359
436.8461905,-3.213766459,0.657725056,-4.886185234,1.03E-06,2.97E-05,ENSG00000108176,DNAJC12,protein_coding,DnaJ heat shock protein family (Hsp40) member C12 [Source:HGNC Symbol;Acc:HGNC:28908],105,no,-4.136212168,-0.053877384,-0.898878309,-6.657137161,-2.964159107,-4.561012837
2206.421734,-3.206098994,0.46466458,-6.899813618,5.21E-12,7.14E-10,ENSG00000166840,GLYATL1,protein_coding,glycine-N-acyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:30519],106,no,-3.549097888,-0.918783224,-3.054212569,-4.538272902,-2.613556201,-4.323142172
22977.99511,-3.196051138,0.508336384,-6.287275987,3.23E-10,2.99E-08,ENSG00000169136,ATF5,protein_coding,activating transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:790],107,no,-5.096503688,-3.078100331,-3.758597968,-0.267925618,-2.683194715,-3.826725636
3357.834954,-3.194865199,0.545067636,-5.861410559,4.59E-09,3.03E-07,ENSG00000173372,C1QA,protein_coding,complement C1q A chain [Source:HGNC Symbol;Acc:HGNC:1241],108,no,-2.043904583,-5.311647004,-3.48050791,-5.414350905,-1.901280158,-1.335537919
1209.90925,-3.187452367,0.588686483,-5.414515979,6.15E-08,2.77E-06,ENSG00000185885,IFITM1,protein_coding,interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412],109,no,1.153379269,-3.351175926,-4.013222415,-5.153649386,-3.332938255,-3.002261815
1166.724817,-3.177286314,0.661483555,-4.803273324,1.56E-06,4.25E-05,ENSG00000165471,MBL2,protein_coding,mannose binding lectin 2 [Source:HGNC Symbol;Acc:HGNC:6922],110,no,-4.512741847,0.697676917,-2.185175975,-6.145408463,-1.528849822,-4.899507505
249.0207791,-3.165763169,0.689274084,-4.592894527,4.37E-06,0.000104227,ENSG00000122176,FMOD,protein_coding,fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774],111,no,-1.291484066,-5.314959924,-4.783690966,-1.405649654,-6.446324441,-0.368568708
371.7288678,-3.150646252,0.505080302,-6.237911554,4.43E-10,3.93E-08,ENSG00000146233,CYP39A1,protein_coding,cytochrome P450 family 39 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:17449],112,no,-3.623773159,-6.042126378,-2.08579793,-1.79162496,-2.391479005,-3.872514555
277991.238,-3.142824662,0.758132967,-4.145479483,3.39E-05,0.000574662,ENSG00000118137,APOA1,protein_coding,apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600],113,no,-2.736208294,-0.538231742,-4.865967876,-10.76743355,-1.721473533,-2.528526968
160.9148817,-3.131088219,0.777367011,-4.027812057,5.63E-05,0.000883639,ENSG00000133104,SPART,protein_coding,spartin [Source:HGNC Symbol;Acc:HGNC:18514],114,no,-0.08761553,-5.45850405,-5.822047724,-2.399672659,-5.365024339,1.212938234
831.9388251,-3.118726806,0.505279416,-6.172281528,6.73E-10,5.74E-08,ENSG00000110077,MS4A6A,protein_coding,membrane spanning 4-domains A6A [Source:HGNC Symbol;Acc:HGNC:13375],115,no,-2.084724098,-5.638146924,-2.970165509,-4.21585727,-1.414983944,-2.737829441
78872.13971,-3.118296365,0.471748036,-6.610088706,3.84E-11,4.52E-09,ENSG00000229314,ORM1,protein_coding,orosomucoid 1 [Source:HGNC Symbol;Acc:HGNC:8498],116,no,-2.051681706,-3.253013936,-1.348983929,-4.744962289,-2.711229401,-4.636315305
372.4994304,-3.115398445,0.841627773,-3.701634552,0.000214215,0.00273448,ENSG00000225968,ELFN1,protein_coding,extracellular leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33154],117,no,-1.397202459,1.40904041,-7.148312891,0.260991191,-4.870031536,-7.183099364
5193.055281,-3.103815131,0.544024453,-5.705286067,1.16E-08,6.58E-07,ENSG00000165140,FBP1,protein_coding,fructose-bisphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3606],118,no,-1.790085165,-2.739196607,-5.179468363,-5.107456914,-3.169138991,-0.674116756
675.5340296,-3.098891582,0.611755379,-5.065573085,4.07E-07,1.36E-05,ENSG00000106688,SLC1A1,protein_coding,solute carrier family 1 member 1 [Source:HGNC Symbol;Acc:HGNC:10939],119,no,-0.003995208,-3.703760064,-1.830966346,-6.443129428,-2.599489593,-4.172263549
145.395248,-3.094778996,0.670671399,-4.61444904,3.94E-06,9.47E-05,ENSG00000135437,RDH5,protein_coding,retinol dehydrogenase 5 [Source:HGNC Symbol;Acc:HGNC:9940],120,no,-2.012647078,-4.371543452,-6.695670438,-4.521900918,-1.128902102,-0.755700645
213.1952557,-3.08399433,0.489943636,-6.294590034,3.08E-10,2.88E-08,ENSG00000162692,VCAM1,protein_coding,vascular cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:12663],121,no,-1.752679441,-4.558276095,-1.870950652,-2.830748368,-4.569382838,-3.237249146
125.7966156,-3.058951837,0.526100232,-5.814389831,6.09E-09,3.84E-07,ENSG00000274286,ADRA2B,protein_coding,adrenoceptor alpha 2B [Source:HGNC Symbol;Acc:HGNC:282],122,no,-1.943353499,-3.160488575,-5.826694089,-2.663609031,-2.902862928,-2.508644507
445868.1274,-3.051773943,0.498741569,-6.118948435,9.42E-10,7.70E-08,ENSG00000257017,HP,protein_coding,haptoglobin [Source:HGNC Symbol;Acc:HGNC:5141],123,no,-0.217510132,-3.330835333,-2.293539893,-3.965623194,-3.343124213,-4.664900087
440.7676635,-3.04368431,0.447921127,-6.795134508,1.08E-11,1.38E-09,ENSG00000105609,LILRB5,protein_coding,leukocyte immunoglobulin like receptor B5 [Source:HGNC Symbol;Acc:HGNC:6609],124,no,-2.656472352,-4.282967692,-3.280000634,-3.520723897,-0.959725265,-3.368484968
391.5706904,-3.041307764,0.554064454,-5.489086584,4.04E-08,1.95E-06,ENSG00000103196,CRISPLD2,protein_coding,cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248],125,no,-0.814353285,-3.600020636,-3.381918289,-6.063166713,-2.864921356,-1.928767039
35633.90241,-3.027763982,0.553863739,-5.466622505,4.59E-08,2.16E-06,ENSG00000159403,C1R,protein_coding,complement C1r [Source:HGNC Symbol;Acc:HGNC:1246],126,no,-1.559338644,-2.12657212,-3.903658964,-6.672559692,-3.129025274,-1.772206595
12258.94405,-3.026544314,0.653986781,-4.627837138,3.70E-06,9.05E-05,ENSG00000198650,TAT,protein_coding,tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573],127,no,-3.703044305,-1.594802707,-9.082435468,-2.538053425,-2.442060477,-1.901580724
254.250779,-3.006950254,0.521275727,-5.768444794,8.00E-09,4.78E-07,ENSG00000077782,FGFR1,protein_coding,fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688],128,no,-2.11828386,-3.77739045,-2.669305734,-5.772810923,-2.575802508,-1.641687538
112.9444541,-3.005341423,0.805083457,-3.732956376,0.000189245,0.002462411,ENSG00000104723,TUSC3,protein_coding,tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:HGNC:30242],129,no,-2.839688017,-4.631470275,-5.053717959,-5.801454061,0.001812113,2.176027895
386.1811997,-2.998326708,0.580169703,-5.168016689,2.37E-07,8.72E-06,ENSG00000166415,WDR72,protein_coding,WD repeat domain 72 [Source:HGNC Symbol;Acc:HGNC:26790],130,no,-3.383217798,-2.347039895,0.201889658,-2.340145563,-4.644329914,-5.116968525
9238.784191,-2.997746706,0.526564163,-5.69303214,1.25E-08,6.99E-07,ENSG00000187048,CYP4A11,protein_coding,cytochrome P450 family 4 subfamily A member 11 [Source:HGNC Symbol;Acc:HGNC:2642],131,no,-2.4176707,0.301565766,-3.497708788,-4.868771646,-3.323972263,-3.463833886
120.1702752,-2.997067604,0.580787413,-5.160352196,2.46E-07,9.02E-06,ENSG00000111817,DSE,protein_coding,dermatan sulfate epimerase [Source:HGNC Symbol;Acc:HGNC:21144],132,no,-1.399115425,-5.076334476,-1.742320532,-5.036474091,-2.095218976,-3.052149455
303.3597564,-2.996094735,0.589351103,-5.083717871,3.70E-07,1.26E-05,ENSG00000087245,MMP2,protein_coding,matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166],133,no,-0.235447507,-5.269872034,-3.468121167,-4.864619063,-1.854286424,-2.307039659
6086.9255,-2.992160963,0.477429362,-6.267232807,3.68E-10,3.35E-08,ENSG00000161031,PGLYRP2,protein_coding,peptidoglycan recognition protein 2 [Source:HGNC Symbol;Acc:HGNC:30013],134,no,-1.997814932,-4.316438853,-1.183201771,-4.874119981,-2.53835328,-3.119511475
398.1096339,-2.986301101,0.582660952,-5.125280988,2.97E-07,1.05E-05,ENSG00000166927,MS4A7,protein_coding,membrane spanning 4-domains A7 [Source:HGNC Symbol;Acc:HGNC:13378],135,no,-1.181379366,-4.991445578,-3.951915679,-4.315139149,-0.097953943,-2.94174966
121.3035273,-2.986122113,0.663082501,-4.503394536,6.69E-06,0.00014937,ENSG00000151150,ANK3,protein_coding,ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494],136,no,-1.97791999,-5.195871453,0.121093398,-1.763656208,-4.94300041,-4.307519199
123.3971565,-2.98182465,0.559603501,-5.328459608,9.90E-08,4.13E-06,ENSG00000129993,CBFA2T3,protein_coding,CBFA2/RUNX1 translocation partner 3 [Source:HGNC Symbol;Acc:HGNC:1537],137,no,-1.758074251,-4.462517112,-3.687279168,-2.018194815,-4.955204549,-1.543520646
488.8063301,-2.978966443,0.567786975,-5.246626947,1.55E-07,6.09E-06,ENSG00000022267,FHL1,protein_coding,four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702],138,no,-0.82924627,-4.045547,-3.306252906,-5.598929192,-0.91338731,-3.192281691
367.1639539,-2.955254352,0.622408717,-4.748092804,2.05E-06,5.47E-05,ENSG00000165457,FOLR2,protein_coding,folate receptor beta [Source:HGNC Symbol;Acc:HGNC:3793],139,no,-2.235671757,-4.909976089,-5.160633163,-3.943408544,0.413794672,-1.501159735
2485.63407,-2.954262703,0.473245194,-6.242562498,4.30E-10,3.86E-08,ENSG00000100292,HMOX1,protein_coding,heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013],140,no,-1.259829739,-5.038992187,-3.977961171,-2.576016768,-1.987233523,-3.029010959
859.6587391,-2.937115139,0.717373274,-4.0942634,4.24E-05,0.00069202,ENSG00000172497,ACOT12,protein_coding,acyl-CoA thioesterase 12 [Source:HGNC Symbol;Acc:HGNC:24436],141,no,-3.996731727,-0.438442977,-8.307474551,-4.381970657,-0.148313021,-2.020801431
656.7849571,-2.924340286,0.60731523,-4.8151934,1.47E-06,4.07E-05,ENSG00000122862,SRGN,protein_coding,serglycin [Source:HGNC Symbol;Acc:HGNC:9361],142,no,-0.130531962,-4.965942949,-2.061688309,-5.698903018,-3.343962724,-1.523029269
7203.6951,-2.910472339,0.791387157,-3.677684576,0.000235361,0.002944001,ENSG00000141485,SLC13A5,protein_coding,solute carrier family 13 member 5 [Source:HGNC Symbol;Acc:HGNC:23089],143,no,-10.21059334,1.584093742,-2.483865809,-4.640153559,-2.772568288,-1.649300479
92.29586444,-2.901692293,0.627311065,-4.625603554,3.74E-06,9.10E-05,ENSG00000137726,FXYD6,protein_coding,FXYD domain containing ion transport regulator 6 [Source:HGNC Symbol;Acc:HGNC:4030],144,no,-0.069016485,-5.274444764,-3.353278241,-4.101014343,-2.759000223,-1.79165848
374.8672935,-2.897288829,0.648081866,-4.470559942,7.80E-06,0.000170567,ENSG00000115461,IGFBP5,protein_coding,insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474],145,no,-1.228899529,-2.404100426,-2.127238043,-6.654486558,-5.548054328,-0.917128276
181.368677,-2.896118737,0.490862704,-5.900058639,3.63E-09,2.46E-07,ENSG00000182853,VMO1,protein_coding,vitelline membrane outer layer 1 homolog [Source:HGNC Symbol;Acc:HGNC:30387],146,no,-1.518886587,-2.274444764,-4.061623157,-4.237717925,-1.772420739,-3.622413382
4170.421112,-2.895909479,0.681008353,-4.252384669,2.12E-05,0.000383105,ENSG00000103569,AQP9,protein_coding,aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643],147,no,-5.595776474,0.89787602,-4.790417594,-4.030659695,0.281381081,-2.857682005
537.4085278,-2.894106944,0.654186308,-4.423979699,9.69E-06,0.000202718,ENSG00000175287,PHYHD1,protein_coding,phytanoyl-CoA dioxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23396],148,no,-3.177849669,-5.408624104,-0.240379319,-6.078891532,-2.41076454,-0.533918909
104.1441593,-2.883958838,0.624054746,-4.621323458,3.81E-06,9.23E-05,ENSG00000235568,NFAM1,protein_coding,NFAT activating protein with ITAM motif 1 [Source:HGNC Symbol;Acc:HGNC:29872],149,no,-1.8486768,-3.284978927,-6.300810821,-3.891525755,-0.412619085,-2.385347785
75093.92556,-2.882052726,0.347037053,-8.304740664,1.00E-16,3.24E-14,ENSG00000110169,HPX,protein_coding,hemopexin [Source:HGNC Symbol;Acc:HGNC:5171],150,no,-1.910439944,-2.453402126,-3.031678791,-3.623136697,-2.642802151,-3.624487671
188.5544778,-2.881776564,0.394982674,-7.295956904,2.97E-13,5.29E-11,ENSG00000198515,CNGA1,protein_coding,cyclic nucleotide gated channel alpha 1 [Source:HGNC Symbol;Acc:HGNC:2148],151,no,-3.358351173,-3.462517112,-3.512314926,-2.049413147,-2.356035556,-2.604199849
900.6073636,-2.87284691,0.629245445,-4.565542641,4.98E-06,0.000116295,ENSG00000120054,CPN1,protein_coding,carboxypeptidase N subunit 1 [Source:HGNC Symbol;Acc:HGNC:2312],152,no,-2.022726935,-2.170871584,-1.980860376,-8.118422379,-1.526366322,-3.813146739
827.5796251,-2.868500384,0.664231995,-4.31852185,1.57E-05,0.000300656,ENSG00000124006,OBSL1,protein_coding,obscurin like 1 [Source:HGNC Symbol;Acc:HGNC:29092],153,no,-2.411208254,-2.937143408,-6.302082478,-5.527069389,-0.17922533,-0.477480233
28533.68596,-2.864183166,0.557017983,-5.141994067,2.72E-07,9.77E-06,ENSG00000196616,ADH1B,protein_coding,"alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:HGNC:250]",154,no,-0.79432181,-0.986952067,-5.521003625,-4.307784621,-2.253505927,-3.472693935
161664.3583,-2.862949472,0.585872211,-4.886644934,1.03E-06,2.97E-05,ENSG00000171557,FGG,protein_coding,fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694],155,no,0.867107921,-3.230974427,-2.807958764,-5.911098594,-2.810265292,-2.823836392
324.4146663,-2.862763373,0.452661571,-6.324290721,2.54E-10,2.45E-08,ENSG00000130508,PXDN,protein_coding,peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966],156,no,-0.947973952,-3.310514019,-3.46699285,-4.175782112,-2.790997316,-2.385192448
175.3230081,-2.857224498,0.475484214,-6.009083824,1.87E-09,1.40E-07,ENSG00000167851,CD300A,protein_coding,CD300a molecule [Source:HGNC Symbol;Acc:HGNC:19319],157,no,-2.07405308,-4.315847463,-3.538389646,-2.602835609,-1.227116076,-3.430681771
49.35821533,-2.853192832,0.610936669,-4.670194106,3.01E-06,7.56E-05,ENSG00000146021,KLHL3,protein_coding,kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354],158,no,-1.414752056,-3.362981439,-3.76831574,-1.198038798,-4.33331548,-3.331766745
619.637802,-2.832667636,0.554518675,-5.108335867,3.25E-07,1.13E-05,ENSG00000158869,FCER1G,protein_coding,Fc fragment of IgE receptor Ig [Source:HGNC Symbol;Acc:HGNC:3611],159,no,-2.233732184,-4.639717786,-2.371638778,-5.536833405,-0.781341391,-1.91544628
37090.40543,-2.831194836,0.570655246,-4.961305193,7.00E-07,2.16E-05,ENSG00000104760,FGL1,protein_coding,fibrinogen like 1 [Source:HGNC Symbol;Acc:HGNC:3695],160,no,0.438264578,-3.935263801,-2.379491451,-5.531556085,-3.257361193,-2.010663171
204.6113472,-2.825251947,0.581497338,-4.858581053,1.18E-06,3.34E-05,ENSG00000115956,PLEK,protein_coding,pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070],161,no,-0.845021461,-5.535766094,-2.246363037,-4.375276004,-3.096276282,-1.308362141
115.8390344,-2.824734554,0.810751106,-3.484095837,0.000493803,0.005304932,ENSG00000019102,VSIG2,protein_coding,V-set and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17149],162,no,-3.102722422,-4.836397287,3.410598044,-0.884880912,-3.32454527,-6.257766164
4146.138525,-2.82005045,0.489571276,-5.760244912,8.40E-09,4.95E-07,ENSG00000162365,CYP4A22,protein_coding,cytochrome P450 family 4 subfamily A member 22 [Source:HGNC Symbol;Acc:HGNC:20575],163,no,-2.489019485,0.156831588,-3.438494243,-4.154999651,-3.038371604,-3.317960945
182.9276932,-2.81945465,0.556746515,-5.064162193,4.10E-07,1.37E-05,ENSG00000101336,HCK,protein_coding,"HCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4840]",164,no,-1.686752648,-4.640966186,-2.054070223,-5.276938085,-1.44845119,-2.365796917
6893.67962,-2.806007185,0.560512375,-5.006146717,5.55E-07,1.75E-05,ENSG00000120129,DUSP1,protein_coding,dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064],165,no,-0.803674407,-1.073064585,-3.29905954,-6.173384035,-2.725599691,-3.313904112
348.4742167,-2.801802346,0.572368936,-4.895098547,9.83E-07,2.88E-05,ENSG00000115468,EFHD1,protein_coding,EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556],166,no,-3.457004357,-3.904026823,1.027488319,-3.190361829,-3.81270339,-2.291609619
272.7818464,-2.801075635,0.656889896,-4.264147847,2.01E-05,0.000367762,ENSG00000168386,FILIP1L,protein_coding,filamin A interacting protein 1 like [Source:HGNC Symbol;Acc:HGNC:24589],167,no,-0.657690183,-5.355231939,-1.242531175,-6.270939345,-1.436205905,-2.889544416
1147.166969,-2.798723109,0.582275066,-4.80653092,1.54E-06,4.21E-05,ENSG00000122787,AKR1D1,protein_coding,aldo-keto reductase family 1 member D1 [Source:HGNC Symbol;Acc:HGNC:388],168,no,-7.502811211,-2.285462647,-2.628898346,-2.958726405,-1.788228998,-1.581412661
611.039096,-2.793141739,0.636659207,-4.387185023,1.15E-05,0.000231548,ENSG00000087258,GNAO1,protein_coding,G protein subunit alpha o1 [Source:HGNC Symbol;Acc:HGNC:4389],169,no,-5.330739393,-4.822413057,-1.25051468,-0.226981019,-0.897528446,-4.460090842
1919.585924,-2.787952387,0.580379531,-4.803671108,1.56E-06,4.25E-05,ENSG00000115226,FNDC4,protein_coding,fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20239],170,no,-5.330739393,-4.667345224,-1.625328037,-2.255310391,0.170097735,-2.981765339
1619.007068,-2.787199493,0.347308428,-8.025142118,1.01E-15,2.92E-13,ENSG00000159200,RCAN1,protein_coding,regulator of calcineurin 1 [Source:HGNC Symbol;Acc:HGNC:3040],171,no,-1.724663836,-2.831534447,-3.373913087,-2.46402963,-3.483414863,-2.822053863
96.59426987,-2.776848826,0.656600084,-4.229132608,2.35E-05,0.000421482,ENSG00000104972,LILRB1,protein_coding,leukocyte immunoglobulin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6605],172,no,-1.118114473,-4.001882746,-1.852584657,-7.264915557,-1.866124438,-2.414822485
7128.368142,-2.776745267,0.561958249,-4.94119496,7.76E-07,2.36E-05,ENSG00000099860,GADD45B,protein_coding,growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096],173,no,-1.962399309,-0.629286565,-2.232311187,-6.476369774,-2.836356698,-3.408937928
263.0903696,-2.768724543,0.627468965,-4.412528263,1.02E-05,0.000212885,ENSG00000147027,TMEM47,protein_coding,transmembrane protein 47 [Source:HGNC Symbol;Acc:HGNC:18515],174,no,-1.444413772,-0.368366645,-6.340339185,-4.444968744,-1.428579769,-3.625303239
219.0716312,-2.765347081,0.640154111,-4.319814606,1.56E-05,0.000299624,ENSG00000166147,FBN1,protein_coding,fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603],175,no,-0.075542698,-3.379776681,-4.297664266,-5.926291173,-2.455279747,-0.706814513
5767.925492,-2.762981551,0.686102331,-4.027069177,5.65E-05,0.000885539,ENSG00000131482,G6PC,protein_coding,glucose-6-phosphatase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4056],176,no,-2.266017085,2.713426214,-5.629523521,-4.136965543,-3.724571635,-1.563268149
1194.373054,-2.760557149,0.487263738,-5.665427024,1.47E-08,8.04E-07,ENSG00000149591,TAGLN,protein_coding,transgelin [Source:HGNC Symbol;Acc:HGNC:11553],177,no,-0.82575758,-3.769069981,-2.510122597,-4.994708028,-2.188561054,-2.424876149
